,TimeStamp,Location,Crime,Latitude,Longitude
206,2021-6-29 4:30,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
207,2021-6-29 4:31,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
208,2021-6-29 4:32,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
209,2021-6-29 4:33,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
210,2021-6-29 4:34,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
211,2021-6-29 4:35,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
212,2021-6-29 4:36,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
213,2021-6-29 4:37,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
214,2021-6-29 4:38,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
215,2021-6-29 4:39,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
216,2021-6-29 4:40,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
217,2021-6-29 4:41,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
218,2021-6-29 4:42,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
219,2021-6-29 4:43,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
220,2021-6-29 4:44,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
221,2021-6-29 4:45,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
222,2021-6-29 4:46,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
223,2021-6-29 4:47,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
224,2021-6-29 4:48,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
225,2021-6-29 4:49,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
226,2021-6-29 4:50,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
227,2021-6-29 4:51,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
228,2021-6-29 4:52,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
229,2021-6-29 4:53,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
230,2021-6-29 4:54,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
231,2021-6-29 4:55,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
232,2021-6-29 4:56,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
233,2021-6-29 4:57,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
234,2021-6-29 4:58,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
235,2021-6-29 4:59,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
236,2021-6-29 5:1,6476,['Theft'],49.81103985286754,6.4252272291038555
237,2021-6-29 5:2,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
238,2021-6-29 5:3,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
239,2021-6-29 5:4,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
240,2021-6-29 5:5,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
241,2021-6-29 5:6,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
242,2021-6-29 5:7,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
243,2021-6-29 5:8,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
244,2021-6-29 5:9,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
245,2021-6-29 5:10,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
246,2021-6-29 5:11,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
247,2021-6-29 5:12,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
248,2021-6-29 5:13,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
249,2021-6-29 5:14,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
250,2021-6-29 5:15,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
251,2021-6-29 5:16,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
252,2021-6-29 5:17,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
253,2021-6-29 5:18,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
254,2021-6-29 5:19,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
255,2021-6-29 5:20,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
256,2021-6-29 5:21,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
257,2021-6-29 5:22,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
258,2021-6-29 5:23,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
259,2021-6-29 5:24,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
260,2021-6-29 5:25,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
261,2021-6-29 5:26,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
262,2021-6-29 5:27,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
263,2021-6-29 5:28,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
264,2021-6-29 5:29,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
265,2021-6-29 5:30,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
266,2021-6-29 5:31,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
267,2021-6-29 5:32,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
268,2021-6-29 5:33,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
269,2021-6-29 5:34,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
270,2021-6-29 5:35,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
271,2021-6-29 5:36,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
272,2021-6-29 5:37,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
273,2021-6-29 5:38,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
274,2021-6-29 5:39,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
275,2021-6-29 5:40,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
276,2021-6-29 5:41,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
277,2021-6-29 5:42,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
278,2021-6-29 5:43,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
279,2021-6-29 5:44,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
280,2021-6-29 5:45,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
281,2021-6-29 5:46,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
282,2021-6-29 5:47,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
283,2021-6-29 5:48,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
284,2021-6-29 5:49,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
285,2021-6-29 5:50,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
286,2021-6-29 5:51,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
287,2021-6-29 5:52,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
288,2021-6-29 5:53,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
289,2021-6-29 5:54,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
290,2021-6-29 5:55,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
291,2021-6-29 5:56,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
292,2021-6-29 5:57,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
293,2021-6-29 5:58,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
294,2021-6-29 5:59,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
295,2021-6-29 6:1,6476,['Theft'],49.81103985286754,6.4252272291038555
296,2021-6-29 6:2,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
297,2021-6-29 6:3,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
298,2021-6-29 6:4,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
299,2021-6-29 6:5,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
300,2021-6-29 6:6,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
301,2021-6-29 6:7,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
302,2021-6-29 6:8,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
303,2021-6-29 6:9,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
304,2021-6-29 6:10,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
305,2021-6-29 6:11,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
306,2021-6-29 6:12,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
307,2021-6-29 6:13,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
308,2021-6-29 6:14,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
309,2021-6-29 6:15,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
310,2021-6-29 6:16,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
311,2021-6-29 6:17,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
312,2021-6-29 6:18,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
313,2021-6-29 6:19,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
314,2021-6-29 6:20,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
315,2021-6-29 6:21,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
316,2021-6-29 6:22,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
317,2021-6-29 6:23,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
318,2021-6-29 6:24,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
319,2021-6-29 6:25,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
320,2021-6-29 6:26,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
321,2021-6-29 6:27,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
322,2021-6-29 6:28,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
323,2021-6-29 6:29,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
324,2021-6-29 6:30,6476,['Theft'],49.81103985286754,6.4252272291038555
325,2021-6-29 6:31,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
326,2021-6-29 6:32,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
327,2021-6-29 6:33,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
328,2021-6-29 6:34,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
329,2021-6-29 6:35,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
330,2021-6-29 6:36,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
331,2021-6-29 6:37,6476,['Battery Theft'],49.81103985286754,6.4252272291038555
